EmployeeID,TargetRoleONET,CurrentSkill
1824,47-1011.03,Microsoft Visio
1824,47-1011.03,Active Learning
1824,47-1011.03,Microsoft Word
1824,47-1011.03,Reading Comprehension
1826,51-9083.00,Reading Comprehension
1826,51-9083.00,Microsoft Excel
1826,51-9083.00,SAP software
1826,51-9083.00,Microsoft Office software
1826,51-9083.00,Microsoft Outlook
1827,51-9195.05,Monitoring
1827,51-9195.05,Active Listening
1827,51-9195.05,Microsoft Excel
1829,43-4051.00,Speaking
1829,43-4051.00,Writing
1829,43-4051.00,Microsoft Excel
1829,43-4051.00,Monitoring
1829,43-4051.00,Reading Comprehension
1829,43-4051.00,Adobe Photoshop
1829,43-4051.00,Adobe Illustrator
1829,43-4051.00,Adobe Creative Cloud software
1829,43-4051.00,Critical Thinking
1829,43-4051.00,Microsoft Outlook
1829,43-4051.00,Adobe Acrobat
1829,43-4051.00,Intuit QuickBooks
1829,43-4051.00,Microsoft Office software
1830,15-1221.00,Critical Thinking
1830,15-1221.00,Git
1830,15-1221.00,Active Learning
1830,15-1221.00,Active Listening
1830,15-1221.00,Ansible software
1830,15-1221.00,C
1830,15-1221.00,Amazon Web Services AWS software
1830,15-1221.00,Go
1830,15-1221.00,C++
1830,15-1221.00,Monitoring
1830,15-1221.00,Writing
1830,15-1221.00,Apache Hadoop
1830,15-1221.00,Speaking
1830,15-1221.00,Mathematics
1830,15-1221.00,Reading Comprehension
1830,15-1221.00,Learning Strategies
1833,53-3031.00,Writing
1833,53-3031.00,Speaking
1833,53-3031.00,Microsoft Office software
1833,53-3031.00,Active Listening
1833,53-3031.00,Critical Thinking
1834,15-1221.00,Bash
1834,15-1221.00,Apache Spark
1834,15-1221.00,Monitoring
1834,15-1221.00,Mathematics
1834,15-1221.00,Active Learning
1834,15-1221.00,C
1834,15-1221.00,C++
1834,15-1221.00,Go
1834,15-1221.00,Docker
1834,15-1221.00,Apache Kafka
1834,15-1221.00,Science
1834,15-1221.00,GitHub
1834,15-1221.00,Amazon Web Services AWS software
1834,15-1221.00,Writing
1834,15-1221.00,Speaking
1834,15-1221.00,Git
1834,15-1221.00,Learning Strategies
1834,15-1221.00,Ansible software
1835,41-4012.00,Writing
1835,41-4012.00,Adobe Acrobat
1835,41-4012.00,Microsoft Office software
1835,41-4012.00,Microsoft Excel
1835,41-4012.00,Active Listening
1835,41-4012.00,Adobe Creative Cloud software
1835,41-4012.00,Adobe Illustrator
1835,41-4012.00,Adobe Photoshop
1835,41-4012.00,Autodesk AutoCAD
1835,41-4012.00,Active Learning
1835,41-4012.00,Apple macOS
1835,41-4012.00,Microsoft Outlook
1835,41-4012.00,Microsoft PowerPoint
1835,41-4012.00,Speaking
1836,53-3031.00,Critical Thinking
1836,53-3031.00,Microsoft Excel
1836,53-3031.00,Microsoft Office software
1836,53-3031.00,Writing
1837,27-2041.00,Critical Thinking
1837,27-2041.00,Microsoft Word
1837,27-2041.00,Microsoft PowerPoint
1837,27-2041.00,Microsoft Excel
1837,27-2041.00,Active Listening
1837,27-2041.00,Monitoring
1837,27-2041.00,Writing
1837,27-2041.00,Microsoft Outlook
1837,27-2041.00,Reading Comprehension
1839,15-1221.00,Apache Hadoop
1839,15-1221.00,Speaking
1839,15-1221.00,Amazon Web Services AWS software
1839,15-1221.00,GitHub
1839,15-1221.00,Reading Comprehension
1839,15-1221.00,Bash
1839,15-1221.00,Apache Spark
1839,15-1221.00,Apache Kafka
1839,15-1221.00,Learning Strategies
1839,15-1221.00,Monitoring
1839,15-1221.00,Go
1839,15-1221.00,Ansible software
1839,15-1221.00,Science
1839,15-1221.00,Critical Thinking
1839,15-1221.00,Active Listening
1842,43-4161.00,Active Learning
1842,43-4161.00,Writing
1842,43-4161.00,Microsoft SharePoint
1842,43-4161.00,Microsoft Visio
1842,43-4161.00,Microsoft PowerPoint
1842,43-4161.00,Microsoft Outlook
1842,43-4161.00,Microsoft Word
1842,43-4161.00,Applicant tracking software
1842,43-4161.00,Active Listening
1842,43-4161.00,Critical Thinking
1842,43-4161.00,Microsoft Excel
1842,43-4161.00,Speaking
1842,43-4161.00,Google Docs
1842,43-4161.00,Reading Comprehension
1842,43-4161.00,Microsoft Office software
1844,43-4161.00,Oracle PeopleSoft
1844,43-4161.00,Monitoring
1844,43-4161.00,Active Listening
1844,43-4161.00,Writing
1844,43-4161.00,Microsoft Visio
1844,43-4161.00,Google Docs
1844,43-4161.00,Microsoft PowerPoint
1844,43-4161.00,Critical Thinking
1844,43-4161.00,Microsoft Word
1845,53-3031.00,Active Listening
1845,53-3031.00,Microsoft Office software
1845,53-3031.00,Speaking
1845,53-3031.00,Writing
1845,53-3031.00,Microsoft Excel
1847,15-1221.00,Science
1847,15-1221.00,Mathematics
1847,15-1221.00,Amazon Web Services AWS software
1847,15-1221.00,Reading Comprehension
1847,15-1221.00,Active Listening
1847,15-1221.00,Apache Kafka
1847,15-1221.00,C++
1847,15-1221.00,Apache Spark
1847,15-1221.00,Active Learning
1847,15-1221.00,Apache Hadoop
1849,53-3031.00,Speaking
1849,53-3031.00,Reading Comprehension
1849,53-3031.00,Microsoft Office software
1849,53-3031.00,Critical Thinking
1849,53-3031.00,Active Listening
1850,51-9083.00,Microsoft Office software
1850,51-9083.00,Microsoft PowerPoint
1850,51-9083.00,Critical Thinking
1850,51-9083.00,Monitoring
1850,51-9083.00,Reading Comprehension
1850,51-9083.00,Microsoft Outlook
1852,51-9083.00,Monitoring
1852,51-9083.00,Microsoft Word
1852,51-9083.00,Microsoft Excel
1852,51-9083.00,Microsoft PowerPoint
1852,51-9083.00,Critical Thinking
1852,51-9083.00,Microsoft Office software
1852,51-9083.00,Reading Comprehension
1853,53-3031.00,Writing
1853,53-3031.00,Active Listening
1853,53-3031.00,Microsoft Office software
1853,53-3031.00,Speaking
1853,53-3031.00,Reading Comprehension
1854,15-1221.00,Bash
1854,15-1221.00,Apache Spark
1854,15-1221.00,Writing
1854,15-1221.00,Speaking
1854,15-1221.00,Science
1854,15-1221.00,Reading Comprehension
1854,15-1221.00,Ansible software
1854,15-1221.00,C++
1854,15-1221.00,C
1854,15-1221.00,Critical Thinking
1854,15-1221.00,Git
1856,51-9083.00,Microsoft PowerPoint
1856,51-9083.00,Monitoring
1856,51-9083.00,Microsoft Outlook
1856,51-9083.00,Critical Thinking
1856,51-9083.00,Microsoft Excel
1857,51-9195.05,Microsoft Excel
1857,51-9195.05,Monitoring
1857,51-9195.05,Microsoft Outlook
1857,51-9195.05,Active Listening
1858,43-4161.00,Google Docs
1858,43-4161.00,Microsoft SharePoint
1858,43-4161.00,Microsoft Office software
1858,43-4161.00,Speaking
1858,43-4161.00,Microsoft PowerPoint
1858,43-4161.00,Microsoft Outlook
1858,43-4161.00,Microsoft Word
1858,43-4161.00,Oracle HRIS
1858,43-4161.00,Monitoring
1858,43-4161.00,Microsoft Access
1858,43-4161.00,Writing
1859,43-4051.00,Monitoring
1859,43-4051.00,Kronos Workforce Timekeeper
1859,43-4051.00,Critical Thinking
1859,43-4051.00,Adobe Creative Cloud software
1859,43-4051.00,Writing
1859,43-4051.00,Facebook
1859,43-4051.00,Adobe Acrobat
1859,43-4051.00,Reading Comprehension
1859,43-4051.00,Google Docs
1859,43-4051.00,Apple macOS
1859,43-4051.00,Speaking
1859,43-4051.00,Intuit QuickBooks
1859,43-4051.00,Microsoft Outlook
1859,43-4051.00,Microsoft Excel
1860,51-9083.00,SAP software
1860,51-9083.00,Critical Thinking
1860,51-9083.00,Microsoft Excel
1860,51-9083.00,Microsoft Word
1860,51-9083.00,Microsoft Office software
1860,51-9083.00,Microsoft PowerPoint
1860,51-9083.00,Monitoring
1862,53-3031.00,Writing
1862,53-3031.00,Active Listening
1862,53-3031.00,Microsoft Office software
1863,53-3031.00,Active Listening
1863,53-3031.00,Critical Thinking
1863,53-3031.00,Microsoft Office software
1864,41-4012.00,Adobe Photoshop
1864,41-4012.00,Monitoring
1864,41-4012.00,Microsoft Office software
1864,41-4012.00,Salesforce software
1864,41-4012.00,Apple macOS
1864,41-4012.00,Adobe Acrobat
1864,41-4012.00,Critical Thinking
1864,41-4012.00,Microsoft PowerPoint
1864,41-4012.00,Adobe Illustrator
1865,43-4161.00,Monitoring
1865,43-4161.00,Oracle HRIS
1865,43-4161.00,Applicant tracking software
1865,43-4161.00,Microsoft PowerPoint
1865,43-4161.00,Microsoft Office software
1865,43-4161.00,Speaking
1865,43-4161.00,Oracle PeopleSoft
1865,43-4161.00,Microsoft Visio
1865,43-4161.00,Writing
1865,43-4161.00,Reading Comprehension
1866,47-1011.03,Microsoft Excel
1866,47-1011.03,Microsoft PowerPoint
1866,47-1011.03,Microsoft Windows
1866,47-1011.03,Speaking
1866,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1866,47-1011.03,Autodesk Revit
1866,47-1011.03,Mathematics
1866,47-1011.03,Reading Comprehension
1866,47-1011.03,Autodesk AutoCAD
1866,47-1011.03,Microsoft Visio
1866,47-1011.03,Autodesk AutoCAD Civil 3D
1866,47-1011.03,Critical Thinking
1866,47-1011.03,Microsoft Office software
1866,47-1011.03,Learning Strategies
1866,47-1011.03,Active Learning
1867,27-2041.00,Active Learning
1867,27-2041.00,Microsoft Outlook
1867,27-2041.00,Microsoft PowerPoint
1867,27-2041.00,Microsoft Office software
1867,27-2041.00,Reading Comprehension
1867,27-2041.00,Critical Thinking
1867,27-2041.00,Microsoft Word
1867,27-2041.00,Active Listening
1867,27-2041.00,Monitoring
1868,15-1221.00,Go
1868,15-1221.00,Bash
1868,15-1221.00,C
1868,15-1221.00,Apache Spark
1868,15-1221.00,Writing
1868,15-1221.00,Git
1868,15-1221.00,GitHub
1868,15-1221.00,Amazon Web Services AWS software
1868,15-1221.00,Speaking
1868,15-1221.00,Mathematics
1868,15-1221.00,Reading Comprehension
1868,15-1221.00,Apache Kafka
1868,15-1221.00,Active Learning
1868,15-1221.00,Docker
1868,15-1221.00,Ansible software
1868,15-1221.00,Critical Thinking
1868,15-1221.00,Monitoring
1868,15-1221.00,Science
1869,53-3031.00,Microsoft Office software
1869,53-3031.00,Speaking
1869,53-3031.00,Microsoft Excel
1869,53-3031.00,Active Listening
1870,15-1221.00,Git
1870,15-1221.00,Learning Strategies
1870,15-1221.00,Writing
1870,15-1221.00,Speaking
1870,15-1221.00,Critical Thinking
1870,15-1221.00,Mathematics
1870,15-1221.00,Ansible software
1870,15-1221.00,Monitoring
1870,15-1221.00,Apache Kafka
1870,15-1221.00,Apache Spark
1870,15-1221.00,Amazon Web Services AWS software
1871,15-1221.00,Reading Comprehension
1871,15-1221.00,Apache Kafka
1871,15-1221.00,Amazon Web Services AWS software
1871,15-1221.00,Active Learning
1871,15-1221.00,GitHub
1871,15-1221.00,Go
1871,15-1221.00,C
1871,15-1221.00,Science
1871,15-1221.00,Learning Strategies
1871,15-1221.00,Monitoring
1871,15-1221.00,Docker
1871,15-1221.00,Apache Hadoop
1871,15-1221.00,Speaking
1871,15-1221.00,Git
1873,15-1221.00,Science
1873,15-1221.00,Speaking
1873,15-1221.00,Critical Thinking
1873,15-1221.00,Git
1873,15-1221.00,C++
1873,15-1221.00,C
1873,15-1221.00,Active Listening
1873,15-1221.00,Active Learning
1873,15-1221.00,Go
1873,15-1221.00,Monitoring
1873,15-1221.00,Reading Comprehension
1873,15-1221.00,Learning Strategies
1873,15-1221.00,GitHub
1873,15-1221.00,Writing
1875,41-4012.00,Microsoft Office software
1875,41-4012.00,Microsoft Outlook
1875,41-4012.00,Microsoft Excel
1875,41-4012.00,Microsoft PowerPoint
1875,41-4012.00,Adobe Illustrator
1875,41-4012.00,Writing
1875,41-4012.00,Active Listening
1875,41-4012.00,Adobe Creative Cloud software
1875,41-4012.00,Adobe InDesign
1875,41-4012.00,Salesforce software
1875,41-4012.00,Reading Comprehension
1875,41-4012.00,Critical Thinking
1875,41-4012.00,Adobe Photoshop
1875,41-4012.00,Adobe Acrobat
1875,41-4012.00,Monitoring
1875,41-4012.00,Speaking
1876,41-4012.00,Adobe InDesign
1876,41-4012.00,Adobe Illustrator
1876,41-4012.00,Adobe Acrobat
1876,41-4012.00,Adobe Photoshop
1876,41-4012.00,Autodesk AutoCAD
1876,41-4012.00,Microsoft Excel
1876,41-4012.00,Active Learning
1876,41-4012.00,Reading Comprehension
1876,41-4012.00,Salesforce software
1876,41-4012.00,Microsoft Office software
1876,41-4012.00,Writing
1876,41-4012.00,Apple macOS
1876,41-4012.00,Microsoft Outlook
1876,41-4012.00,Critical Thinking
1878,15-1221.00,Mathematics
1878,15-1221.00,Apache Hadoop
1878,15-1221.00,Apache Spark
1878,15-1221.00,Reading Comprehension
1878,15-1221.00,Apache Kafka
1878,15-1221.00,Science
1878,15-1221.00,Amazon Web Services AWS software
1878,15-1221.00,C++
1878,15-1221.00,Learning Strategies
1878,15-1221.00,Active Learning
1878,15-1221.00,Go
1878,15-1221.00,GitHub
1878,15-1221.00,Speaking
1880,53-3031.00,Microsoft Excel
1880,53-3031.00,Writing
1880,53-3031.00,Reading Comprehension
1880,53-3031.00,Active Listening
1880,53-3031.00,Microsoft Office software
1881,51-9083.00,Microsoft Outlook
1881,51-9083.00,Monitoring
1881,51-9083.00,Microsoft Office software
1881,51-9083.00,Microsoft Word
1881,51-9083.00,Reading Comprehension
1881,51-9083.00,Microsoft Excel
1881,51-9083.00,Critical Thinking
1882,53-3031.00,Microsoft Excel
1882,53-3031.00,Speaking
1882,53-3031.00,Writing
1883,51-9083.00,Microsoft Office software
1883,51-9083.00,Microsoft Excel
1883,51-9083.00,Microsoft Outlook
1883,51-9083.00,Microsoft PowerPoint
1883,51-9083.00,Monitoring
1883,51-9083.00,Reading Comprehension
1883,51-9083.00,Critical Thinking
1885,15-1221.00,Learning Strategies
1885,15-1221.00,Active Learning
1885,15-1221.00,C
1885,15-1221.00,Ansible software
1885,15-1221.00,Apache Kafka
1885,15-1221.00,Monitoring
1885,15-1221.00,Amazon Web Services AWS software
1885,15-1221.00,Bash
1885,15-1221.00,Go
1885,15-1221.00,GitHub
1885,15-1221.00,Git
1885,15-1221.00,Speaking
1885,15-1221.00,Apache Hadoop
1885,15-1221.00,Active Listening
1885,15-1221.00,Science
1885,15-1221.00,Docker
1886,51-9195.05,Critical Thinking
1886,51-9195.05,Active Listening
1886,51-9195.05,Microsoft Outlook
1886,51-9195.05,Monitoring
1888,51-9195.05,Critical Thinking
1888,51-9195.05,Microsoft Outlook
1888,51-9195.05,Microsoft Excel
1888,51-9195.05,Monitoring
1890,43-4161.00,Microsoft PowerPoint
1890,43-4161.00,Monitoring
1890,43-4161.00,Microsoft Office software
1890,43-4161.00,Reading Comprehension
1890,43-4161.00,Microsoft Visio
1890,43-4161.00,Microsoft SharePoint
1890,43-4161.00,Applicant tracking software
1890,43-4161.00,Microsoft Word
1890,43-4161.00,Oracle PeopleSoft
1890,43-4161.00,Microsoft Excel
1890,43-4161.00,Critical Thinking
1890,43-4161.00,Speaking
1890,43-4161.00,Oracle HRIS
1890,43-4161.00,Active Learning
1890,43-4161.00,Active Listening
1892,47-1011.03,Microsoft Office software
1892,47-1011.03,Learning Strategies
1892,47-1011.03,Active Listening
1892,47-1011.03,Critical Thinking
1892,47-1011.03,Autodesk AutoCAD Civil 3D
1892,47-1011.03,Microsoft Visio
1892,47-1011.03,Autodesk AutoCAD
1892,47-1011.03,Autodesk Revit
1892,47-1011.03,Writing
1892,47-1011.03,Mathematics
1892,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1892,47-1011.03,Monitoring
1892,47-1011.03,Active Learning
1892,47-1011.03,Microsoft Project
1892,47-1011.03,Microsoft PowerPoint
1893,15-1221.00,Mathematics
1893,15-1221.00,C++
1893,15-1221.00,Apache Hadoop
1893,15-1221.00,Active Learning
1893,15-1221.00,Reading Comprehension
1893,15-1221.00,Learning Strategies
1893,15-1221.00,Amazon Web Services AWS software
1893,15-1221.00,Monitoring
1893,15-1221.00,Bash
1893,15-1221.00,Speaking
1893,15-1221.00,Science
1893,15-1221.00,Apache Spark
1898,53-3031.00,Writing
1898,53-3031.00,Active Listening
1898,53-3031.00,Microsoft Excel
1898,53-3031.00,Speaking
1898,53-3031.00,Reading Comprehension
1898,53-3031.00,Microsoft Office software
1900,47-1011.03,Speaking
1900,47-1011.03,Autodesk AutoCAD Civil 3D
1900,47-1011.03,Autodesk AutoCAD
1900,47-1011.03,Microsoft Excel
1900,47-1011.03,Learning Strategies
1900,47-1011.03,Mathematics
1900,47-1011.03,Microsoft Office software
1900,47-1011.03,Active Listening
1900,47-1011.03,Critical Thinking
1903,43-4051.00,Adobe Creative Cloud software
1903,43-4051.00,Microsoft Excel
1903,43-4051.00,Intuit QuickBooks
1903,43-4051.00,Apple macOS
1903,43-4051.00,Reading Comprehension
1903,43-4051.00,Adobe Acrobat
1903,43-4051.00,Adobe Photoshop
1903,43-4051.00,Adobe Illustrator
1903,43-4051.00,Writing
1903,43-4051.00,Microsoft Outlook
1905,15-1221.00,Apache Hadoop
1905,15-1221.00,Critical Thinking
1905,15-1221.00,Reading Comprehension
1905,15-1221.00,Ansible software
1905,15-1221.00,Learning Strategies
1905,15-1221.00,Active Learning
1905,15-1221.00,Git
1905,15-1221.00,Speaking
1905,15-1221.00,Monitoring
1905,15-1221.00,GitHub
1905,15-1221.00,Apache Kafka
1907,51-9083.00,Monitoring
1907,51-9083.00,Reading Comprehension
1907,51-9083.00,SAP software
1907,51-9083.00,Microsoft Office software
1907,51-9083.00,Microsoft PowerPoint
1907,51-9083.00,Microsoft Excel
1908,53-3031.00,Active Listening
1908,53-3031.00,Critical Thinking
1908,53-3031.00,Writing
1909,53-3031.00,Reading Comprehension
1909,53-3031.00,Microsoft Office software
1909,53-3031.00,Microsoft Excel
1909,53-3031.00,Writing
1911,27-2041.00,Microsoft PowerPoint
1911,27-2041.00,Monitoring
1911,27-2041.00,Learning Strategies
1911,27-2041.00,Active Learning
1911,27-2041.00,Microsoft Office software
1911,27-2041.00,Speaking
1912,53-3031.00,Critical Thinking
1912,53-3031.00,Writing
1912,53-3031.00,Reading Comprehension
1912,53-3031.00,Microsoft Office software
1912,53-3031.00,Active Listening
1915,53-3031.00,Critical Thinking
1915,53-3031.00,Writing
1915,53-3031.00,Active Listening
1915,53-3031.00,Speaking
1915,53-3031.00,Microsoft Excel
1915,53-3031.00,Microsoft Office software
1916,51-9083.00,Microsoft PowerPoint
1916,51-9083.00,SAP software
1916,51-9083.00,Microsoft Word
1916,51-9083.00,Critical Thinking
1916,51-9083.00,Monitoring
1916,51-9083.00,Microsoft Office software
1918,51-9083.00,Microsoft Outlook
1918,51-9083.00,Monitoring
1918,51-9083.00,Reading Comprehension
1918,51-9083.00,Microsoft PowerPoint
1918,51-9083.00,Microsoft Office software
1922,43-4051.00,Writing
1922,43-4051.00,Intuit QuickBooks
1922,43-4051.00,Active Listening
1922,43-4051.00,Microsoft Excel
1922,43-4051.00,Monitoring
1922,43-4051.00,Apple macOS
1922,43-4051.00,Facebook
1922,43-4051.00,Adobe Illustrator
1922,43-4051.00,Adobe Creative Cloud software
1924,53-3031.00,Speaking
1924,53-3031.00,Microsoft Excel
1924,53-3031.00,Writing
1924,53-3031.00,Microsoft Office software
1924,53-3031.00,Critical Thinking
1924,53-3031.00,Reading Comprehension
1927,53-3031.00,Microsoft Excel
1927,53-3031.00,Speaking
1927,53-3031.00,Reading Comprehension
1927,53-3031.00,Active Listening
1927,53-3031.00,Microsoft Office software
1927,53-3031.00,Writing
1928,41-4012.00,Apple macOS
1928,41-4012.00,Critical Thinking
1928,41-4012.00,Speaking
1928,41-4012.00,Adobe InDesign
1928,41-4012.00,Writing
1928,41-4012.00,Autodesk AutoCAD
1928,41-4012.00,Salesforce software
1928,41-4012.00,Adobe Acrobat
1928,41-4012.00,Reading Comprehension
1928,41-4012.00,Adobe Creative Cloud software
1928,41-4012.00,Microsoft Outlook
1928,41-4012.00,Microsoft Excel
1928,41-4012.00,Microsoft Office software
1928,41-4012.00,Microsoft PowerPoint
1928,41-4012.00,Adobe Photoshop
1929,53-3031.00,Writing
1929,53-3031.00,Microsoft Office software
1929,53-3031.00,Reading Comprehension
1929,53-3031.00,Speaking
1929,53-3031.00,Critical Thinking
1929,53-3031.00,Microsoft Excel
1931,15-1221.00,Apache Spark
1931,15-1221.00,Mathematics
1931,15-1221.00,Speaking
1931,15-1221.00,Active Listening
1931,15-1221.00,Active Learning
1931,15-1221.00,Docker
1931,15-1221.00,GitHub
1931,15-1221.00,Learning Strategies
1931,15-1221.00,Ansible software
1931,15-1221.00,Science
1931,15-1221.00,Apache Hadoop
1931,15-1221.00,Reading Comprehension
1931,15-1221.00,Git
1931,15-1221.00,Go
1931,15-1221.00,Bash
1931,15-1221.00,Apache Kafka
1932,15-1221.00,Go
1932,15-1221.00,Amazon Web Services AWS software
1932,15-1221.00,Apache Hadoop
1932,15-1221.00,Speaking
1932,15-1221.00,Apache Kafka
1932,15-1221.00,Ansible software
1932,15-1221.00,Monitoring
1932,15-1221.00,GitHub
1932,15-1221.00,Reading Comprehension
1932,15-1221.00,Mathematics
1932,15-1221.00,Apache Spark
1932,15-1221.00,Active Learning
1932,15-1221.00,Writing
1933,53-3031.00,Writing
1933,53-3031.00,Active Listening
1933,53-3031.00,Reading Comprehension
1933,53-3031.00,Microsoft Excel
1934,15-1221.00,Speaking
1934,15-1221.00,Apache Kafka
1934,15-1221.00,Writing
1934,15-1221.00,Critical Thinking
1934,15-1221.00,Monitoring
1934,15-1221.00,Apache Spark
1934,15-1221.00,Active Listening
1934,15-1221.00,Science
1934,15-1221.00,Active Learning
1934,15-1221.00,Reading Comprehension
1934,15-1221.00,Learning Strategies
1934,15-1221.00,Docker
1934,15-1221.00,Bash
1934,15-1221.00,Mathematics
1935,53-3031.00,Critical Thinking
1935,53-3031.00,Reading Comprehension
1935,53-3031.00,Writing
1935,53-3031.00,Active Listening
1935,53-3031.00,Microsoft Office software
1935,53-3031.00,Speaking
1936,51-9195.05,Microsoft Outlook
1936,51-9195.05,Critical Thinking
1936,51-9195.05,Monitoring
1936,51-9195.05,Microsoft Excel
1937,15-1221.00,C
1937,15-1221.00,Speaking
1937,15-1221.00,Git
1937,15-1221.00,Learning Strategies
1937,15-1221.00,Bash
1937,15-1221.00,Critical Thinking
1937,15-1221.00,Amazon Web Services AWS software
1937,15-1221.00,C++
1937,15-1221.00,Science
1937,15-1221.00,Go
1937,15-1221.00,Apache Hadoop
1937,15-1221.00,Monitoring
1937,15-1221.00,Mathematics
1937,15-1221.00,Reading Comprehension
1937,15-1221.00,Docker
1938,47-1011.03,Microsoft Office software
1938,47-1011.03,Autodesk Revit
1938,47-1011.03,Microsoft Windows
1938,47-1011.03,Critical Thinking
1938,47-1011.03,Microsoft Project
1938,47-1011.03,Autodesk AutoCAD
1938,47-1011.03,Monitoring
1938,47-1011.03,Microsoft PowerPoint
1938,47-1011.03,Microsoft Word
1938,47-1011.03,Speaking
1938,47-1011.03,Microsoft Visio
1939,15-1221.00,Amazon Web Services AWS software
1939,15-1221.00,Bash
1939,15-1221.00,Monitoring
1939,15-1221.00,Ansible software
1939,15-1221.00,Git
1939,15-1221.00,Reading Comprehension
1939,15-1221.00,Mathematics
1939,15-1221.00,Critical Thinking
1939,15-1221.00,GitHub
1939,15-1221.00,Active Learning
1939,15-1221.00,Active Listening
1939,15-1221.00,Speaking
1939,15-1221.00,Go
1940,15-1221.00,Critical Thinking
1940,15-1221.00,Learning Strategies
1940,15-1221.00,Active Listening
1940,15-1221.00,Git
1940,15-1221.00,C
1940,15-1221.00,Speaking
1940,15-1221.00,Docker
1940,15-1221.00,Apache Kafka
1940,15-1221.00,Apache Hadoop
1940,15-1221.00,Active Learning
1940,15-1221.00,Go
1941,27-2041.00,Active Listening
1941,27-2041.00,Microsoft Office software
1941,27-2041.00,Critical Thinking
1941,27-2041.00,Microsoft PowerPoint
1941,27-2041.00,Reading Comprehension
1941,27-2041.00,Active Learning
1941,27-2041.00,Writing
1941,27-2041.00,Learning Strategies
1941,27-2041.00,Microsoft Outlook
1943,53-3031.00,Critical Thinking
1943,53-3031.00,Active Listening
1943,53-3031.00,Microsoft Office software
1943,53-3031.00,Speaking
1943,53-3031.00,Microsoft Excel
1944,43-4161.00,Critical Thinking
1944,43-4161.00,Oracle HRIS
1944,43-4161.00,Microsoft SharePoint
1944,43-4161.00,Applicant tracking software
1944,43-4161.00,Monitoring
1944,43-4161.00,Microsoft Office software
1944,43-4161.00,Speaking
1944,43-4161.00,Active Learning
1944,43-4161.00,Microsoft Excel
1944,43-4161.00,Microsoft PowerPoint
1944,43-4161.00,Google Docs
1945,53-3031.00,Writing
1945,53-3031.00,Speaking
1945,53-3031.00,Active Listening
1945,53-3031.00,Critical Thinking
1947,15-1221.00,Active Learning
1947,15-1221.00,Monitoring
1947,15-1221.00,Ansible software
1947,15-1221.00,Apache Spark
1947,15-1221.00,C++
1947,15-1221.00,Amazon Web Services AWS software
1947,15-1221.00,Git
1947,15-1221.00,Active Listening
1947,15-1221.00,Mathematics
1947,15-1221.00,Learning Strategies
1947,15-1221.00,Apache Kafka
1947,15-1221.00,Bash
1947,15-1221.00,C
1947,15-1221.00,Docker
1948,15-1221.00,Active Listening
1948,15-1221.00,Docker
1948,15-1221.00,Apache Spark
1948,15-1221.00,Monitoring
1948,15-1221.00,Mathematics
1948,15-1221.00,Critical Thinking
1948,15-1221.00,Go
1948,15-1221.00,Science
1948,15-1221.00,Amazon Web Services AWS software
1948,15-1221.00,Reading Comprehension
1948,15-1221.00,Bash
1948,15-1221.00,Apache Hadoop
1948,15-1221.00,Git
1948,15-1221.00,Writing
1948,15-1221.00,Apache Kafka
1948,15-1221.00,Speaking
1948,15-1221.00,Active Learning
1949,51-9083.00,Monitoring
1949,51-9083.00,Microsoft Word
1949,51-9083.00,Microsoft Excel
1949,51-9083.00,Microsoft Office software
1949,51-9083.00,Reading Comprehension
1949,51-9083.00,Microsoft PowerPoint
1949,51-9083.00,Microsoft Outlook
1950,53-3031.00,Reading Comprehension
1950,53-3031.00,Speaking
1950,53-3031.00,Microsoft Excel
1950,53-3031.00,Critical Thinking
1951,53-3031.00,Writing
1951,53-3031.00,Critical Thinking
1951,53-3031.00,Microsoft Excel
1951,53-3031.00,Reading Comprehension
1952,51-9083.00,Microsoft Office software
1952,51-9083.00,Microsoft Excel
1952,51-9083.00,Microsoft Word
1952,51-9083.00,Microsoft Outlook
1954,43-4051.00,Monitoring
1954,43-4051.00,Microsoft Office software
1954,43-4051.00,Microsoft Excel
1954,43-4051.00,Adobe Acrobat
1954,43-4051.00,Speaking
1954,43-4051.00,Adobe Photoshop
1954,43-4051.00,Adobe Illustrator
1954,43-4051.00,Microsoft Outlook
1954,43-4051.00,Reading Comprehension
1955,43-4051.00,Speaking
1955,43-4051.00,Facebook
1955,43-4051.00,Microsoft Outlook
1955,43-4051.00,Kronos Workforce Timekeeper
1955,43-4051.00,Reading Comprehension
1955,43-4051.00,Active Listening
1955,43-4051.00,Critical Thinking
1955,43-4051.00,Monitoring
1955,43-4051.00,Microsoft Excel
1955,43-4051.00,Apple macOS
1955,43-4051.00,Microsoft Office software
1955,43-4051.00,Adobe Illustrator
1955,43-4051.00,Intuit QuickBooks
1955,43-4051.00,Adobe Acrobat
1955,43-4051.00,Writing
1956,15-1221.00,C++
1956,15-1221.00,Ansible software
1956,15-1221.00,Critical Thinking
1956,15-1221.00,Active Listening
1956,15-1221.00,Reading Comprehension
1956,15-1221.00,Apache Spark
1956,15-1221.00,Active Learning
1956,15-1221.00,Bash
1956,15-1221.00,Mathematics
1956,15-1221.00,Docker
1956,15-1221.00,GitHub
1960,51-9083.00,SAP software
1960,51-9083.00,Reading Comprehension
1960,51-9083.00,Microsoft Word
